distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
31.7,112.5,107.25,123.5,82,134,8,True
31.8,111.0,107.25,122.25,82,125,8,True
31.9,111.0,107.25,122.25,82,125,8,True
32.0,112.5,107.25,119.0,99,125,8,True
32.1,111.0,99.25,132.5,77,135,8,True
32.2,103.5,85.75,119.25,77,134,8,True
32.3,100.5,85.75,111.25,65,132,8,True
32.4,102.0,94.75,111.25,65,132,8,True
32.5,102.0,94.75,111.25,65,132,8,True
32.6,102.0,94.75,111.25,65,132,8,True
32.7,99.0,94.75,108.5,65,115,8,True
32.8,94.5,83.5,108.5,65,115,8,True
32.9,99.0,83.5,111.25,65,123,8,True
33.0,96.0,79.5,108.5,65,123,8,True
33.1,96.0,79.5,108.5,65,123,8,True
33.2,106.5,98.25,113.25,65,154,8,True
33.3,99.0,88.75,108.5,65,123,8,True
33.4,99.0,88.75,108.5,65,123,8,True
33.5,102.0,100.75,108.5,65,123,8,True
33.6,103.5,97.75,108.5,65,144,8,True
33.7,96.0,88.5,108.5,65,115,8,True
33.8,96.0,88.5,108.5,65,115,8,True
33.9,94.5,80.75,108.5,72,115,8,True
34.0,100.5,80.75,116.75,72,123,8,True
34.1,100.5,80.75,113.25,72,127,8,True
34.2,94.5,75.75,108.5,70,115,8,True
34.3,97.5,71.5,116.75,65,123,8,True
34.4,94.5,71.5,108.5,65,127,8,True
34.5,94.5,71.5,108.5,65,127,8,True
34.6,102.0,95.25,111.75,65,134,8,True
34.7,99.0,95.25,108.5,65,123,8,True
34.8,100.5,95.25,111.5,65,123,8,True
34.9,109.5,102.0,122.75,84,130,8,True
35.0,105.0,99.75,116.75,77,123,8,True
35.1,105.0,98.0,117.0,72,130,8,True
35.2,97.5,93.5,106.5,72,110,8,True
35.3,93.0,81.25,105.75,77,110,8,True
35.4,91.5,80.75,105.75,67,123,8,True
35.5,105.0,98.5,111.75,77,134,8,True
35.6,105.0,98.5,111.75,77,134,8,True
35.7,102.0,98.0,111.5,67,123,8,True
35.8,103.5,103.5,108.5,67,125,8,True
35.9,115.5,107.5,122.25,105,137,8,True
36.0,109.5,104.25,122.25,82,125,8,True
36.1,103.5,90.25,116.75,77,123,8,True
36.2,105.0,99.25,116.75,77,123,8,True
36.3,105.0,99.25,116.75,65,135,8,True
36.4,102.0,83.5,111.25,77,135,8,True
36.5,105.0,105.75,111.25,65,123,8,True
36.6,99.0,97.75,108.0,65,110,8,True
36.7,103.5,102.0,108.0,65,134,8,True
36.8,103.5,95.75,106.5,65,156,8,True
36.9,100.5,85.0,105.75,65,156,8,True
37.0,109.5,97.75,125.75,65,156,8,True
37.1,103.5,83.5,113.25,65,156,8,True
37.2,106.5,97.75,113.25,65,156,8,True
37.3,108.0,100.5,108.5,82,156,8,True
37.4,101.14285714285714,100.0,106.5,82,110,7,True
37.5,101.14285714285714,100.0,106.5,82,110,7,True
37.6,108.0,100.5,108.5,82,156,8,True
37.7,103.5,88.25,111.75,70,156,8,True
37.8,100.5,89.75,102.75,70,156,8,True
37.9,105.0,97.5,108.5,70,156,8,True
38.0,100.5,87.75,104.75,70,156,8,True
38.1,97.5,82.5,101.5,70,156,8,True
38.2,96.0,80.0,101.5,72,147,8,True
38.3,97.5,80.0,101.5,72,159,8,True
38.4,102.0,91.25,103.75,72,159,8,True
38.5,97.5,91.25,103.75,72,123,8,True
38.6,90.0,78.75,100.75,65,115,8,True
38.7,99.0,82.5,108.25,65,156,8,True
38.8,97.5,91.25,108.0,65,115,8,True
38.9,100.5,89.75,106.5,65,156,8,True
39.0,97.5,85.0,101.25,65,156,8,True
39.1,97.5,82.0,104.25,65,156,8,True
39.2,96.0,73.0,104.25,65,156,8,True
39.3,96.0,73.0,104.25,65,156,8,True
39.4,97.5,73.5,103.5,70,156,8,True
39.5,100.5,85.5,103.5,70,156,8,True
39.6,97.5,93.0,103.5,82,110,8,True
39.7,97.5,93.0,103.5,82,110,8,True
39.8,102.0,85.5,103.5,82,156,8,True
39.9,102.0,85.5,103.5,82,156,8,True
40.0,102.0,85.5,103.5,82,156,8,True
40.1,102.0,85.5,103.5,82,156,8,True
40.2,93.0,85.5,99.5,82,105,8,True
40.3,91.5,83.5,99.5,74,105,8,True
40.4,93.0,89.25,99.5,74,105,8,True
40.5,97.5,86.25,95.75,74,156,8,True
40.6,100.5,89.25,102.25,74,156,8,True
40.7,94.5,89.25,102.25,74,108,8,True
40.8,96.0,90.75,103.75,74,108,8,True
40.9,96.0,91.5,103.5,74,108,8,True
41.0,96.0,91.5,103.5,74,108,8,True
41.1,100.5,83.5,103.5,74,156,8,True
41.2,100.5,85.5,103.5,82,156,8,True
41.3,94.5,85.5,101.5,82,105,8,True
41.4,99.0,85.0,103.5,72,156,8,True
41.5,99.0,85.0,103.5,72,156,8,True
41.6,99.0,85.0,103.5,72,156,8,True
41.7,99.0,85.5,101.5,82,156,8,True
41.8,100.5,85.5,103.5,82,156,8,True
41.9,102.0,86.75,104.25,82,156,8,True
42.0,103.5,91.25,104.25,82,156,8,True
42.1,109.5,97.5,114.5,82,156,8,True
42.2,109.5,97.5,114.5,82,156,8,True
42.3,109.5,97.5,114.5,82,156,8,True
42.4,105.0,90.25,114.5,65,156,8,True
42.5,99.0,85.0,104.25,65,156,8,True
42.6,91.5,85.0,99.5,72,108,8,True
42.7,105.0,95.75,105.75,82,156,8,True
42.8,105.0,95.75,105.75,82,156,8,True
