distance_km,year,peak_date,peak_doy,peak_val
8.7,2019,2019-04-20,110,1.189157247543335
8.8,2019,2019-05-26,146,2.071460485458374
8.9,2019,2019-08-30,242,1.594227910041809
9.0,2019,2019-10-17,290,1.2589385509490967
9.1,2019,2019-08-06,218,1.8380094766616821
9.2,2019,2019-07-13,194,2.016653060913086
9.3,2019,2019-10-17,290,1.1915383338928223
9.4,2019,2019-07-13,194,1.5638080835342407
9.5,2019,2019-04-20,110,1.2781882286071777
9.6,2019,2019-04-20,110,1.4792240858078003
9.7,2019,2019-07-13,194,2.04915189743042
9.8,2019,2019-04-20,110,1.684110164642334
9.9,2019,2019-10-17,290,1.374409556388855
10.0,2019,2019-10-17,290,1.3371011018753052
10.1,2019,2019-09-11,254,1.2363098859786987
10.2,2019,2019-09-11,254,1.2347692251205444
10.3,2019,2019-10-17,290,1.4440628290176392
10.4,2019,2019-10-17,290,1.7963507175445557
10.5,2019,2019-10-17,290,1.5883028507232666
10.6,2019,2019-10-17,290,1.4630043506622314
10.7,2019,2019-10-17,290,1.430407166481018
10.8,2019,2019-10-17,290,1.3334810733795166
10.9,2019,2019-10-17,290,1.353161096572876
11.0,2019,2019-10-17,290,1.3494312763214111
11.1,2019,2019-10-17,290,1.3165723085403442
11.2,2019,2019-10-17,290,1.3144418001174927
11.3,2019,2019-09-23,266,1.3089138269424438
11.4,2019,2019-09-23,266,1.3747018575668335
11.5,2019,2019-09-23,266,1.4251593351364136
11.6,2019,2019-09-23,266,1.4926860332489014
11.7,2019,2019-10-17,290,1.413642168045044
11.8,2019,2019-10-17,290,1.5039900541305542
11.9,2019,2019-10-17,290,1.4609448909759521
12.0,2019,2019-10-17,290,1.5008782148361206
12.1,2019,2019-09-11,254,1.5001600980758667
12.2,2019,2019-09-11,254,1.6763556003570557
12.3,2019,2019-09-11,254,1.4013723134994507
12.4,2019,2019-10-17,290,1.310947060585022
12.5,2019,2019-10-17,290,1.3138014078140259
12.6,2019,2019-10-17,290,1.339145302772522
12.7,2019,2019-10-17,290,1.3062281608581543
12.8,2019,2019-10-17,290,1.3113659620285034
12.9,2019,2019-10-17,290,1.2533754110336304
13.0,2019,2019-10-17,290,1.2261887788772583
13.1,2019,2019-10-17,290,1.1898086071014404
13.2,2019,2019-10-17,290,1.2096095085144043
13.3,2019,2019-10-17,290,1.2366740703582764
